"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2005362588474098065","Sun Dec 28 22:41:44 +0000 2025","1","@TheCartoonBase @KeyanCarlile The return of Transformer Animated before GTA 6","2005408855250051400","","TheCartoonBase","en","","0","0","0","https://x.com/undefined/status/2005408855250051400","1557810685177888775",
"2005337957847449829","Sun Dec 28 22:40:40 +0000 2025","0","@VideoGameHstry GTA series (including the next one 6) Halo Series God of War series Silksong Overwatch Fornite Free Fire Call of Duty Minecraft","2005408585686331864","","VideoGameHstry","en","","0","0","0","https://x.com/undefined/status/2005408585686331864","84768938",
"2005341831228436652","Sun Dec 28 22:40:06 +0000 2025","0","@ChrisCamillo Sony play ready for gta 6 release?","2005408443914743926","","ChrisCamillo","en","","0","0","0","https://x.com/undefined/status/2005408443914743926","801088689820594176",
"2005376753657937998","Sun Dec 28 22:36:49 +0000 2025","1","@panda_casts I wish I had that much happening in my life this year ‍ (I just focused more on school and some hobbies like photography) Hope 2026 is going to be a better year than 2025 (at least better for me) and GTA 6 will finally release","2005407619859808355","","panda_casts","en","","0","1","0","https://x.com/undefined/status/2005407619859808355","1666177029954215936",
"2005407491933491342","Sun Dec 28 22:36:19 +0000 2025","0","just logged into a random lobby and told everyone the gta 6 map leaked in their dms just to watch the chat turn into a battle royale of begging and sobbing absolute npc behavior man i love watching the simulation break down over nothing","2005407491933491342","","","en","","0","0","0","https://x.com/undefined/status/2005407491933491342","1334958103700312069",
"2005282471290794191","Sun Dec 28 22:35:46 +0000 2025","0","@TheGameVerse_ Honestly in this generation post gta 6 it all comes down tk the NPCs. How realistic are they? Cyber punk is my shit but the npcs are nothing to write home about. RDR2s NPC ai is better than all modern games and it s an old game now. These devs are lazy","2005407355949945077","","TheGameVerse_","en","","0","0","0","https://x.com/undefined/status/2005407355949945077","1478768219972411393",
"2005280458574324009","Sun Dec 28 22:34:01 +0000 2025","2","@NotVeryHuman1 gta 6 pride parade members when you try to hit them https://t.co/AvhIo6F2jP","2005406913341919356","https://pbs.twimg.com/tweet_video_thumb/G9Si9O6XAAAPMTN.jpg","NotVeryHuman1","en","","0","0","0","https://x.com/undefined/status/2005406913341919356","1881898313236242432",
"2005385495354994849","Sun Dec 28 22:32:54 +0000 2025","2","@MrWhimsical25 @TrueGamer1111 @JoshEdits I ll also mention anybody who moves to PC from PS you would have to start all over with your library of games and trophies and still not be able to play Wolverine Saros next year at launch or GTA 6. You play where your library of games are period.","2005406633413718457","","AShortyfei","en","","0","1","0","https://x.com/undefined/status/2005406633413718457","1427432417858576387",
"2005383529895440730","Sun Dec 28 22:32:15 +0000 2025","0","@rockstationonx Delay announcement screenshots delay announcement trailer 3 gameplay trailer gameplay trailer launch trailer GTA 6 arrives.","2005406469135720891","","rockstationonx","en","","0","1","0","https://x.com/undefined/status/2005406469135720891","1993413663483699200",
"2005406271499800741","Sun Dec 28 22:32:03 +0000 2025","7","@NFL @TomBrady We got looksmaxxing in the NFL before GTA 6","2005406418581725438","","NFL","en","","0","0","0","https://x.com/undefined/status/2005406418581725438","1839054728480604160",
"2005380805368189200","Sun Dec 28 22:28:10 +0000 2025","1","@OwlHouseIsGreat I love the contrast of last year's GTA 6 prediction being that it'll be the best selling game of all time to this year's being it's getting delayed again ","2005405441111806434","","OwlHouseIsGreat","en","","0","1","0","https://x.com/undefined/status/2005405441111806434","1534423158220005381",
"2005403732880814153","Sun Dec 28 22:27:53 +0000 2025","2","@BocaBola_ What do these 2 colors remind you of Hot take: Key tastes better than Bread; discuss BREAKING: new gta 6 leaks shows humans will be playable ","2005405370316128386","","BocaBola_","en","","0","0","0","https://x.com/undefined/status/2005405370316128386","1978082781876891648",
"2005316266228347056","Sun Dec 28 22:27:01 +0000 2025","2","@thefinchyboy1 Gta 6 the new wolverine game all in one year with doomsday is fucking crazy","2005405154003267932","","thefinchyboy1","en","","0","0","0","https://x.com/undefined/status/2005405154003267932","1213631349048803329",
"2004789531829305607","Sun Dec 28 22:25:31 +0000 2025","0","@Mamdanist @klara_sjo @OhMyManna Gta 6 isn't a video game? Man thats awful news.","2005404776197210574","","Mamdanist","en","","0","0","0","https://x.com/undefined/status/2005404776197210574","1594457325229658112",
"2005403385164669390","Sun Dec 28 22:23:08 +0000 2025","1","@GeeksGamersCom I mean I would pay 100+ for GTA 6 knowing it brings 100s of hours of gameplay single and multiplayer; we know the quality is going to be there. I wouldn't pay it for shorter games etc!","2005404173219860795","","GeeksGamersCom","en","","0","2","0","https://x.com/undefined/status/2005404173219860795","976479433749090304",
"2005404161010274701","Sun Dec 28 22:23:05 +0000 2025","5","It tanks. I hope that GTA 6 crashes the market and forces a hard reset.","2005404161010274701","","","en","","0","0","0","https://x.com/undefined/status/2005404161010274701","3315235856",
"2005270777227301057","Sun Dec 28 22:22:14 +0000 2025","0","@EricLDaugh We got middle east terrorists legally in the U.S. before gta 6","2005403948207989042","","EricLDaugh","en","","0","0","1","https://x.com/undefined/status/2005403948207989042","1967397304283054080",
